Uberon ID	Uberon name	9606
UBERON:0006948	efferent duct epithelium	T
UBERON:0006949	cervical loop	T
UBERON:0006950	stellate reticulum	T
UBERON:0006951	inner dental epithelium	T
UBERON:0006952	outer dental epithelium	T
UBERON:0006953	ejaculatory duct epithelium	T
UBERON:0006954	mammary myoepithelium	T
UBERON:0006955	uterine epithelium	T
UBERON:0006956	buccal mucosa	T
UBERON:0006957	submandibular gland primordium epithelium	T
UBERON:0006958	great vein of heart	T
UBERON:0006959	mandible angular process	T
UBERON:0006960	ovary stroma	T
UBERON:0006964	pars distalis of adenohypophysis	T
UBERON:0006965	vascular cord	T
UBERON:0006966	coronary capillary	T
UBERON:0006967	horn	F
UBERON:0006968	keratin sheath of horn	F
UBERON:0006969	cranial appendage	T
UBERON:0006970	bony core of horn	F
UBERON:0006971	antler	F
UBERON:0006972	nephridium	T
UBERON:0006973	protonephridium	T
UBERON:0006974	metanephridium	T
UBERON:0006976	peptonephridium	T
UBERON:0006983	anatomical point	T
UBERON:0006984	anatomical surface	T
UBERON:0007005	cardiac mesoderm	T
UBERON:0007010	cleaving embryo	T
UBERON:0007021	sexually immature organism	T
UBERON:0007023	adult organism	T
UBERON:0007026	presumptive gut	T
UBERON:0007037	mechanosensory system	T
UBERON:0007094	visceral musculature	T
UBERON:0007095	somatic musculature	T
UBERON:0007097	chordo neural hinge	F
UBERON:0007098	mandibular neural crest	T
UBERON:0007099	hyoid neural crest	T
UBERON:0007100	primary circulatory organ	T
UBERON:0007105	vitelline duct	T
UBERON:0007106	chorionic villus	T
UBERON:0007108	vernix caseosa	T
UBERON:0007109	meconium	T
UBERON:0007111	Douglas' pouch	T
UBERON:0007113	venom	T
UBERON:0007115	deciduous tooth	T
UBERON:0007116	primary dentition	T
UBERON:0007118	umbilicus	T
UBERON:0007119	neck of femur	T
UBERON:0007120	premolar tooth	T
UBERON:0007121	skin nerve field	T
UBERON:0007122	pharyngeal pouch 1	T
UBERON:0007123	pharyngeal pouch 2	T
UBERON:0007124	pharyngeal pouch 3	T
UBERON:0007125	pharyngeal pouch 4	T
UBERON:0007126	pharyngeal pouch 5	T
UBERON:0007127	pharyngeal pouch 6	T
UBERON:0007128	glomeral mesenchyme	T
UBERON:0007132	head kidney	T
UBERON:0007134	trunk ganglion	T
UBERON:0007135	neural keel	T
UBERON:0007136	rectouterine fold	T
UBERON:0007140	parietal mesothelium	T
UBERON:0007141	visceral mesothelium	T
UBERON:0007142	left internal carotid artery	T
UBERON:0007143	right internal carotid artery	T
UBERON:0007144	embryonic post-anal tail	F
UBERON:0007145	dome of diaphragm	T
UBERON:0007146	posterior spinal artery	T
UBERON:0007147	lumen of midgut	T
UBERON:0007148	lumen of hindgut	T
UBERON:0007149	inferior thyroid artery	T
UBERON:0007150	superior thyroid artery	T
UBERON:0007151	mitral valve leaflet	T
UBERON:0007152	inferior sagittal sinus	T
UBERON:0007153	superior epigastric artery	T
UBERON:0007154	inferior epigastric vein	T
UBERON:0007155	superior epigastric vein	T
UBERON:0007156	inferior thyroid vein	T
UBERON:0007157	superior thyroid vein	T
UBERON:0007158	lumen of anal canal	T
UBERON:0007159	lumen of colon	T
UBERON:0007160	inferior petrosal sinus	T
UBERON:0007161	medial arcuate ligament	T
UBERON:0007162	lateral arcuate ligament	T
UBERON:0007163	superior nasal meatus	T
UBERON:0007164	distal radio-ulnar joint	T
UBERON:0007165	proximal radio-ulnar joint	T
UBERON:0007166	left dome of diaphragm	T
UBERON:0007167	right dome of diaphragm	T
UBERON:0007168	long head of biceps brachii	T
UBERON:0007169	short head of biceps brachii	T
UBERON:0007170	squamous part of occipital bone	T
UBERON:0007171	border of scapula	T
UBERON:0007172	angle of scapula	T
UBERON:0007173	lateral border of scapula	T
UBERON:0007174	medial border of scapula	T
UBERON:0007175	inferior angle of scapula	T
UBERON:0007176	superior angle of scapula	T
UBERON:0007177	lamina propria of mucosa of colon	T
UBERON:0007178	muscularis mucosae of colon	T
UBERON:0007179	basal cell layer of urothelium	T
UBERON:0007180	atretic follicle of ovary	T
UBERON:0007181	serosa of infundibulum of uterine tube	T
UBERON:0007182	muscle layer of infundibulum of uterine tube	T
UBERON:0007185	pericardio-peritoneal canal mesothelium	T
UBERON:0007186	pericardial visceral mesothelium	T
UBERON:0007187	pericardial parietal mesothelium	T
UBERON:0007188	mesothelium of serous pericardium	T
UBERON:0007190	paracentral gyrus	T
UBERON:0007191	anterior paracentral gyrus	T
UBERON:0007192	posterior paracentral gyrus	T
UBERON:0007193	orbital gyrus	T
UBERON:0007194	vesicular gland	T
UBERON:0007195	stroma of bone marrow	T
UBERON:0007196	tracheobronchial tree	T
UBERON:0007197	hermaphroditic organism	T
UBERON:0007198	hermaphrodite anatomical structure	T
UBERON:0007204	brachiocephalic vasculature	T
UBERON:0007213	mesenchyme derived from head neural crest	T
UBERON:0007214	mesenchyme derived from trunk neural crest	T
UBERON:0007215	trabecula cranii	T
UBERON:0007220	late embryonic stage	T
UBERON:0007221	neonate stage	T
UBERON:0007222	late adult stage	T
UBERON:0007223	osseus cochlea	T
UBERON:0007224	medial entorhinal cortex	T
UBERON:0007225	lateral entorhinal cortex	T
UBERON:0007227	superior vestibular nucleus	T
UBERON:0007228	vestibular nucleus	T
UBERON:0007230	lateral vestibular nucleus	T
UBERON:0007232	2 cell stage	T
UBERON:0007233	4 cell stage	T
UBERON:0007236	8 cell stage	T
UBERON:0007237	1st arch mandibular component	T
UBERON:0007238	1st arch maxillary component	T
UBERON:0007239	tunica media of artery	T
UBERON:0007240	tunica adventitia of artery	T
UBERON:0007241	tunica adventitia of vein	T
UBERON:0007242	tunica intima of vein	T
UBERON:0007243	tunica media of vein	T
UBERON:0007244	inferior olivary nucleus	T
UBERON:0007245	nuclear complex of neuraxis	T
UBERON:0007247	nucleus of superior olivary complex	T
UBERON:0007249	dorsal accessory inferior olivary nucleus	T
UBERON:0007250	lingual tonsil	T
UBERON:0007251	preoptic nucleus	T
UBERON:0007252	intervertebral disk of cervical vertebra	T
UBERON:0007254	intervertebral disk of thoracic vertebra	T
UBERON:0007255	intervertebral disk of lumbar vertebra	T
UBERON:0007257	intervertebral disk of sacral vertebra	T
UBERON:0007260	intervertebral disk of third cervical vertebra	T
UBERON:0007261	intervertebral disk of fourth cervical vertebra	T
UBERON:0007262	intervertebral disk of fifth cervical vertebra	T
UBERON:0007263	intervertebral disk of sixth cervical vertebra	T
UBERON:0007264	intervertebral disk of seventh cervical vertebra	T
UBERON:0007265	intervertebral disk of axis	T
UBERON:0007266	intervertebral disk of atlas	T
UBERON:0007267	trachea pre-cartilage rings	T
UBERON:0007268	upper esophageal sphincter	T
UBERON:0007269	pectoral appendage musculature	T
UBERON:0007270	pelvic appendage musculature	T
UBERON:0007271	appendage musculature	T
UBERON:0007272	pectoral appendage skeleton	T
UBERON:0007273	pelvic appendage skeleton	T
UBERON:0007274	crista of ampulla of anterior semicircular duct of membranous laybrinth	T
UBERON:0007275	crista of ampulla of posterior semicircular duct of membranous laybrinth	T
UBERON:0007276	crista of ampulla of lateral semicircular duct of membranous laybrinth	T
UBERON:0007277	presumptive hindbrain	T
UBERON:0007278	presumptive sinus venosus	T
UBERON:0007279	presumptive atrioventricular canal	T
UBERON:0007280	presumptive endocardium	T
UBERON:0007281	presumptive midbrain hindbrain boundary	T
UBERON:0007282	presumptive segmental plate	T
UBERON:0007283	presumptive shield	T
UBERON:0007284	presumptive neural plate	T
UBERON:0007285	presumptive paraxial mesoderm	T
UBERON:0007286	presumptive floor plate	T
UBERON:0007287	presumptive bulbus arteriosus	T
UBERON:0007288	presumptive forebrain midbrain boundary	T
UBERON:0007289	presumptive rhombomere 1	T
UBERON:0007290	presumptive rhombomere 3	T
UBERON:0007291	presumptive rhombomere 4	T
UBERON:0007292	presumptive rhombomere 5	T
UBERON:0007293	presumptive rhombomere 6	T
UBERON:0007294	presumptive rhombomere 7	T
UBERON:0007295	presumptive rhombomere 8	T
UBERON:0007296	presumptive rhombomere 2	T
UBERON:0007297	presumptive pronephric mesoderm	T
UBERON:0007298	pronephric proximal convoluted tubule	T
UBERON:0007299	choroid plexus of tectal ventricle	T
UBERON:0007300	pectoral appendage blood vessel	T
UBERON:0007301	appendage blood vessel	T
UBERON:0007302	pectoral appendage vasculature	T
UBERON:0007303	pharyngeal vasculature	T
UBERON:0007304	appendage vasculature	T
UBERON:0007306	pronephric glomerular capillary	T
UBERON:0007307	pronephric glomerular basement membrane	T
UBERON:0007308	pronephric distal early tubule	T
UBERON:0007311	sputum	T
UBERON:0007312	pudendal artery	T
UBERON:0007314	superior external pudendal artery	T
UBERON:0007315	internal pudendal artery	T
UBERON:0007316	deep external pudendal artery	T
UBERON:0007317	superficial external pudendal artery	T
UBERON:0007318	saphenous vein	T
UBERON:0007319	medial saphenous vein	T
UBERON:0007321	lateral saphenous vein	T
UBERON:0007324	pancreatic lobule	T
UBERON:0007329	pancreatic duct	T
UBERON:0007330	rhamphotheca	F
UBERON:0007331	maxillary rhamphotheca	F
UBERON:0007332	mandibular rhamphotheca	F
UBERON:0007334	nidopallium	F
UBERON:0007347	hyperpallium	F
UBERON:0007349	mesopallium	T
UBERON:0007350	arcopallium	F
UBERON:0007351	nucleus isthmo-opticus	F
UBERON:0007352	stria vascularis vasculature	T
UBERON:0007354	cartilage of pharyngotympanic tube	T
UBERON:0007355	bony part of pharyngotympanic tube	T
UBERON:0007356	crop	F
UBERON:0007357	proventriculus	F
UBERON:0007358	abomasum	F
UBERON:0007359	ruminant forestomach	F
UBERON:0007361	ruminant reticulum	F
UBERON:0007362	omasum	F
UBERON:0007364	reticulorumen	F
UBERON:0007365	rumen	F
UBERON:0007366	ruminant stomach	F
UBERON:0007367	surface of tongue	T
UBERON:0007371	superior surface of tongue	T
UBERON:0007373	inferior surface of tongue	T
UBERON:0007374	incus cartilage element	T
UBERON:0007375	roof of mouth	T
UBERON:0007376	outer epithelium	T
UBERON:0007377	stratum compactum	T
UBERON:0007378	egg yolk	T
UBERON:0007379	egg	T
UBERON:0007380	dermal scale	F
UBERON:0007381	epidermal scale	F
UBERON:0007383	enveloping layer of ectoderm	T
UBERON:0007384	appendage lymph vessel	T
UBERON:0007385	pectoral appendage lymph vessel	T
UBERON:0007386	pelvic appendage lymph vessel	T
UBERON:0007389	paired limb/fin cartilage	T
UBERON:0007390	pectoral appendage cartilage tissue	T
UBERON:0007391	pelvic appendage cartilage tissue	T
UBERON:0007412	midbrain raphe nuclei	T
UBERON:0007413	nucleus of pontine reticular formation	T
UBERON:0007414	nucleus of midbrain tegmentum	T
UBERON:0007415	nucleus of midbrain reticular formation	T
UBERON:0007416	cerebellar peduncle	T
UBERON:0007417	peduncle of neuraxis	T
UBERON:0007418	neural decussation	T
UBERON:0007425	decussation of diencephalon	T
UBERON:0007440	stratum intermedium of tooth	T
UBERON:0007473	lumen of epithelial sac	T
UBERON:0007475	matrix-based tissue	T
UBERON:0007486	fluid-based anatomical entity	T
UBERON:0007490	keratin-based acellular structure	T
UBERON:0007491	chitin-based acellular structure	T
UBERON:0007499	epithelial sac	T
UBERON:0007500	epithelial tube open at both ends	T
UBERON:0007501	arborizing epithelial duct system	T
UBERON:0007502	epithelial plexus	T
UBERON:0007503	epithelial vesicle	T
UBERON:0007521	smooth muscle sphincter	T
UBERON:0007522	striated muscle sphincter	T
UBERON:0007524	dense mesenchyme tissue	T
UBERON:0007529	loose mesenchyme tissue	T
UBERON:0007530	migrating mesenchyme population	T
UBERON:0007567	regenerating anatomical structure	T
UBERON:0007573	migrating epithelium	T
UBERON:0007574	apical epidermal cap	T
UBERON:0007589	ciliated columnar oviduct epithelium	T
UBERON:0007590	cuboidal oviduct epithelium	T
UBERON:0007592	ciliated columnar epithelium	T
UBERON:0007601	ciliated epithelium	T
UBERON:0007602	stratified columnar epithelium	T
UBERON:0007603	stratified cuboidal epithelium	T
UBERON:0007606	ciliated stratified columnar epithelium	T
UBERON:0007610	tibial artery	T
UBERON:0007612	extensor digitorum communis	T
UBERON:0007613	extensor digitorum lateralis muscle	F
UBERON:0007614	extensor digiti minimi muscle	T
UBERON:0007615	prostate gland ventral lobe	F
UBERON:0007616	layer of synovial tissue	T
UBERON:0007617	synovial cavity of joint	T
UBERON:0007618	synovial cavity of hip joint	T
UBERON:0007619	limiting membrane of retina	T
UBERON:0007622	pecten oculi	F
UBERON:0007623	comb and wattle	F
UBERON:0007625	pigment epithelium of eye	T
UBERON:0007626	subparaventricular zone	T
UBERON:0007627	magnocellular nucleus of stria terminalis	T
UBERON:0007628	lateral septal complex	T
UBERON:0007629	medial septal complex	T
UBERON:0007630	septohippocampal nucleus	T
UBERON:0007631	accessory olfactory bulb glomerular layer	T
UBERON:0007632	Barrington's nucleus	T
UBERON:0007633	nucleus of trapezoid body	T
UBERON:0007634	parabrachial nucleus	T
UBERON:0007635	nucleus of medulla oblongata	T
UBERON:0007637	hippocampus stratum lucidum	T
UBERON:0007639	hippocampus alveus	T
UBERON:0007640	hippocampus stratum lacunosum moleculare	T
UBERON:0007641	trigeminal nuclear complex	T
UBERON:0007642	ligamentum arteriosum	T
UBERON:0007643	node of ligamentum arteriosum	T
UBERON:0007644	thoracic lymph node	T
UBERON:0007645	future meninx	T
UBERON:0007646	endomeninx	T
UBERON:0007647	ectomeninx	T
UBERON:0007650	esophagogastric junction	T
UBERON:0007651	anatomical junction	T
UBERON:0007652	esophageal sphincter	T
UBERON:0007653	capillary loop nephron	T
UBERON:0007654	maturing nephron	T
UBERON:0007656	lateral recess of fourth ventricle	T
UBERON:0007657	anular ligament of radius	T
UBERON:0007679	intersomitic vein	T
UBERON:0007681	facial neural crest	T
UBERON:0007683	lateral mesenchyme derived from mesoderm	T
UBERON:0007684	uriniferous tubule	T
UBERON:0007685	region of nephron tubule	T
UBERON:0007687	kidney field	T
UBERON:0007688	anlage	T
UBERON:0007689	thyroid diverticulum	T
UBERON:0007690	early pharyngeal endoderm	T
UBERON:0007691	gustatory pore	T
UBERON:0007692	nucleus of thalamus	T
UBERON:0007693	caroticotympanic artery	T
UBERON:0007699	tract of spinal cord	T
UBERON:0007702	tract of brain	T
UBERON:0007703	spinothalamic tract	T
UBERON:0007707	superior cerebellar peduncle of midbrain	T
UBERON:0007709	superior cerebellar peduncle of pons	T
UBERON:0007710	intermediate nucleus of lateral lemniscus	T
UBERON:0007711	sixth cervical dorsal root ganglion	T
UBERON:0007712	fourth thoracic spinal ganglion	T
UBERON:0007713	fourth sacral spinal ganglion	T
UBERON:0007714	cervical subsegment of spinal cord	T
UBERON:0007715	thoracic subsegment of spinal cord	T
UBERON:0007716	lumbar subsegment of spinal cord	T
UBERON:0007717	sacral subsegment of spinal cord	T
UBERON:0007718	principal artery to limb	T
UBERON:0007719	bone of reproductive structure	F
UBERON:0007721	interphalangeal joint of pes	T
UBERON:0007722	interphalangeal joint of manus	T
UBERON:0007723	interphalangeal joint of manual digit 1	T
UBERON:0007724	interphalangeal joint of pedal digit 1	T
UBERON:0007725	interphalangeal joint of pedal digit 2	T
UBERON:0007726	interphalangeal joint of pedal digit 3	T
UBERON:0007727	interphalangeal joint of pedal digit 4	T
UBERON:0007728	interphalangeal joint of pedal digit 5	T
UBERON:0007729	interphalangeal joint of manual digit 2	T
UBERON:0007730	interphalangeal joint of manual digit 3	T
UBERON:0007731	interphalangeal joint of manual digit 4	T
UBERON:0007732	interphalangeal joint of manual digit 5	T
UBERON:0007735	metacarpophalangeal joint of manual digit 1	T
UBERON:0007738	metacarpophalangeal joint of manual digit 2	T
UBERON:0007741	metacarpophalangeal joint of manual digit 3	T
UBERON:0007744	metacarpophalangeal joint of manual digit 4	T
UBERON:0007747	metacarpophalangeal joint of manual digit 5	T
UBERON:0007750	metatarsophalangeal joint of pedal digit 1	T
UBERON:0007753	metatarsophalangeal joint of pedal digit 2	T
UBERON:0007756	metatarsophalangeal joint of pedal digit 3	T
UBERON:0007759	metatarsophalangeal joint of pedal digit 4	T
UBERON:0007762	metatarsophalangeal joint of pedal digit 5	T
UBERON:0007763	cerebellum culmen	T
UBERON:0007764	paramedian reticular nucleus	T
UBERON:0007767	dorsal premammillary nucleus	T
UBERON:0007768	ventral premammillary nucleus	T
UBERON:0007769	medial preoptic region	T
UBERON:0007770	osphradium	F
UBERON:0007771	epidermis gland	T
UBERON:0007772	scrotal sweat	T
UBERON:0007773	scrotal sweat gland	T
UBERON:0007774	secondary dentition	T
UBERON:0007775	secondary tooth	T
UBERON:0007776	unerupted tooth	T
UBERON:0007777	umbilical vein endothelium	T
UBERON:0007778	umbilical artery endothelium	T
UBERON:0007779	transduate	T
UBERON:0007780	exudate	T
UBERON:0007794	serous fluid	T
UBERON:0007795	ascitic fluid	T
UBERON:0007798	vascular system	T
UBERON:0007799	mixed dentition	T
UBERON:0007800	proatlas	T
UBERON:0007801	pygostyle	F
UBERON:0007802	uropygial gland	F
UBERON:0007803	preen oil	F
UBERON:0007804	sclerotic ring	F
UBERON:0007805	synsacrum	T
UBERON:0007806	connecting stalk	T
UBERON:0007807	connecting stalk vasculature	T
UBERON:0007808	adipose tissue of abdominal region	T
UBERON:0007809	fascia of Camper	T
UBERON:0007811	craniocervical region	T
UBERON:0007812	post-anal tail	F
UBERON:0007818	major alar cartilage	T
UBERON:0007819	minor alar cartilage	T
UBERON:0007820	accessory nasal cartilage	T
UBERON:0007821	lateral nasal cartilage	T
UBERON:0007822	vomeronasal cartilage	T
UBERON:0007823	appendage girdle region	T
UBERON:0007825	reticular membrane of spiral organ	T
UBERON:0007826	peritoneal mesentery	T
UBERON:0007827	external nose	T
UBERON:0007828	girdle bone/zone	T
UBERON:0007829	pectoral girdle bone	T
UBERON:0007830	pelvic girdle bone/zone	T
UBERON:0007831	pectoral girdle skeleton	T
UBERON:0007832	pelvic girdle skeleton	T
UBERON:0007833	osseus semicircular canal	T
UBERON:0007834	lumbar spinal cord ventral commissure	T
UBERON:0007835	sacral spinal cord ventral commissure	T
UBERON:0007836	cervical spinal cord ventral commissure	T
UBERON:0007837	thoracic spinal cord ventral commissure	T
UBERON:0007838	spinal cord white commissure	T
UBERON:0007840	spinal cord dorsal white commissure	T
UBERON:0007841	furcula	F
UBERON:0007842	membrane bone	T
UBERON:0007843	uncinate process of ribs	T
UBERON:0007844	cartilage element	T
UBERON:0007845	regular connective tissue	T
UBERON:0007846	dense regular connective tissue	T
UBERON:0007862	perichordal tissue	T
UBERON:0007914	bone of craniocervical region	T
UBERON:0007958	central carpal bone	T
UBERON:0007959	falciform carpal bone	T
UBERON:0007960	scapholunate	T
UBERON:0007990	proximal sesamoid bone of pes	T
UBERON:0007991	proximal sesamoid bone of manus	T
UBERON:0007993	ulnar sesamoid bone	T
UBERON:0007997	sesamoid bone of manus	T
UBERON:0008000	sesamoid bone of pes	T
UBERON:0008001	irregular bone	T
UBERON:0008114	joint of girdle	T
UBERON:0008115	surface of cartilage	T
UBERON:0008124	joint articular surface	T
UBERON:0008187	hypertrophic cartilage zone	T
UBERON:0008188	tendon of biceps brachii	T
UBERON:0008192	tendon of triceps brachii	T
UBERON:0008193	pneumatized bone	T
UBERON:0008194	tibiotarsus	F
UBERON:0008195	tarsometatarsus	F
UBERON:0008196	muscle of pectoral girdle	T
UBERON:0008198	nail plate	T
UBERON:0008199	chin	T
UBERON:0008200	forehead	T
UBERON:0008201	scute	F
UBERON:0008202	bone of hip region	T
UBERON:0008203	pelvic cavity	T
UBERON:0008229	craniocervical region musculature	T
UBERON:0008230	tibialis	T
UBERON:0008231	dorsal thoracic segment of trunk	T
UBERON:0008242	lower back muscle	T
UBERON:0008243	upper back muscle	T
UBERON:0008245	pennate muscle	T
UBERON:0008246	pyloric stomach	F
UBERON:0008247	tube foot	F
UBERON:0008248	echinoderm pyloric cecum	F
UBERON:0008250	cardiac stomach	F
UBERON:0008251	water vascular system	F
UBERON:0008252	tube foot ampulla	F
UBERON:0008253	Aristotle's lantern	F
UBERON:0008254	styliform cartilage	T
UBERON:0008255	right clavicle	T
UBERON:0008256	left clavicle	T
UBERON:0008257	radial sesamoid	T
UBERON:0008258	oral subdivision of organism	F
UBERON:0008259	aboral subdivision of organism	F
UBERON:0008260	spine appendage	F
UBERON:0008261	pedicellaria	F
UBERON:0008262	ambulacral area	F
UBERON:0008263	inter-ambulacral area	F
UBERON:0008264	echinopluteus larval stage	F
UBERON:0008265	echinopluteus larva	F
UBERON:0008266	periodontal ligament	T
UBERON:0008267	left supracardinal vein	T
UBERON:0008268	right supracardinal vein	T
UBERON:0008269	nacre	F
UBERON:0008270	mollusc shell	F
UBERON:0008271	turtle shell	F
UBERON:0008274	mollusc venom	F
UBERON:0008275	carapace	F
UBERON:0008276	plastron	F
UBERON:0008277	cnida	F
UBERON:0008278	nematocyst	F
UBERON:0008279	spirocyst	F
UBERON:0008280	cnidarian venom	F
UBERON:0008281	tooth bud	T
UBERON:0008283	columnella	F
UBERON:0008284	columnella muscle	F
UBERON:0008285	rumen epithelium	F
UBERON:0008286	feather calamus	F
UBERON:0008287	feather vane	F
UBERON:0008288	feather rachis	F
UBERON:0008290	afterfeather	F
UBERON:0008291	down feather	F
UBERON:0008292	vaned feather	F
UBERON:0008293	filoplume feather	F
UBERON:0008294	feather barb	F
UBERON:0008295	feather barbule	F
UBERON:0008297	pennaceous feather	F
UBERON:0008304	inner chondrogenic layer of perichondrium	T
UBERON:0008305	outer fibrous layer of perichondrium	T
UBERON:0008307	heart endothelium	T
UBERON:0008310	nasopharyngeal gland	T
UBERON:0008311	penile bulb artery	T
UBERON:0008320	common penile artery	T
UBERON:0008321	deep artery of penis	T
UBERON:0008322	deep artery of clitoris	T
UBERON:0008323	dorsal artery of clitoris	T
UBERON:0008324	erectile tissue	T
UBERON:0008330	vestibulum vaginae	T
UBERON:0008331	clitoral smooth muscle	T
UBERON:0008332	hilum of neuraxis	T
UBERON:0008333	hilum of inferior olivary complex	T
UBERON:0008334	subarachnoid sulcus	T
UBERON:0008335	ventrolateral sulcus of medulla oblongata	T
UBERON:0008337	inguinal part of abdomen	T
UBERON:0008338	plantar part of pes	T
UBERON:0008339	microvascular endothelium	T
UBERON:0008340	nasal bridge	T
UBERON:0008341	columella nasi	T
UBERON:0008342	intestinal villus of duodenum	T
UBERON:0008343	intestinal villus of jejunum	T
UBERON:0008344	intestinal villus of ileum	T
UBERON:0008345	ileal epithelium	T
UBERON:0008346	duodenal epithelium	T
UBERON:0008367	breast epithelium	T
UBERON:0008397	tracheobronchial epithelium	T
UBERON:0008404	proximale tubular epithelium	T
UBERON:0008408	distal tubular epithelium	T
UBERON:0008420	buccal epithelium	T
UBERON:0008424	inguinal mammary gland	T
UBERON:0008425	mammary ridge	T
UBERON:0008426	transverse foramen of atlas	T
UBERON:0008427	transverse foramen of axis	T
UBERON:0008428	ceratoglossus	T
UBERON:0008429	cervical vertebral foramen	T
UBERON:0008430	lumbar vertebral foramen	T
UBERON:0008431	sacral foramen	T
UBERON:0008432	thoracic vertebral foramen	T
UBERON:0008433	lumbar vertebral arch	T
UBERON:0008434	cervical vertebral arch	T
UBERON:0008435	vertebral arch of sacral segment	T
UBERON:0008436	thoracic vertebral arch	T
UBERON:0008437	posterior arch of atlas	T
UBERON:0008438	webbed interdigital region between manual digits	T
UBERON:0008439	webbed interdigital region between pedal digits	T
UBERON:0008440	webbed autopod	T
UBERON:0008441	webbed manus	T
UBERON:0008442	webbed pes	T
UBERON:0008443	webbed digit	T
UBERON:0008444	webbed manual digit	T
UBERON:0008445	webbed pedal digit	T
UBERON:0008446	flexor pollicis longus muscle	T
UBERON:0008447	intertarsal joint	T
UBERON:0008449	trochlear notch	T
UBERON:0008450	psoas muscle	T
UBERON:0008453	rectus capitis anterior	T
UBERON:0008454	rectus capitis posterior major	T
UBERON:0008455	rectus capitis posterior minor	T
UBERON:0008456	prezygapophysis of lumbar vertebra	T
UBERON:0008457	prezygapophysis of sacral vertebra	T
UBERON:0008459	prezygapophysis of cervical vertebra	T
UBERON:0008460	prezygapophysis of thoracic vertebra	T
UBERON:0008461	postzygapophysis of lumbar vertebra	T
UBERON:0008462	postzygapophysis of cervical vertebra	T
UBERON:0008463	postzygapophysis of thoracic vertebra	T
UBERON:0008464	abductor hallucis muscle	T
UBERON:0008465	abductor pollicis brevis muscle	T
UBERON:0008488	cremaster muscle	T
UBERON:0008521	gluteus minimus	T
UBERON:0008522	nasal muscle	T
UBERON:0008523	infrahyoid muscle	T
UBERON:0008529	piriformis muscle	T
UBERON:0008537	quadratus femoris	T
UBERON:0008538	muscle of posterior compartment of thigh	T
UBERON:0008544	splenius cervicis	T
UBERON:0008546	iliocostalis cervicis muscle	T
UBERON:0008549	prevertebral muscle	T
UBERON:0008571	suprahyoid muscle	T
UBERON:0008572	posterior crico-arytenoid	T
UBERON:0008573	lateral crico-arytenoid	T
UBERON:0008574	transverse arytenoid	T
UBERON:0008575	oblique arytenoid	T
UBERON:0008576	thyro-arytenoid	T
UBERON:0008577	vocalis muscle	T
UBERON:0008582	superior longitudinal muscle of tongue	T
UBERON:0008583	transverse muscle of tongue	T
UBERON:0008584	vertical muscle of tongue	T
UBERON:0008585	levator veli palatini	T
UBERON:0008586	tensor veli palatini	T
UBERON:0008588	procerus	T
UBERON:0008589	depressor septi nasi	T
UBERON:0008591	depressor supercilii	T
UBERON:0008592	levator labii superioris alaeque nasi	T
UBERON:0008593	zygomaticus major muscle	T
UBERON:0008594	zygomaticus minor muscle	T
UBERON:0008595	levator anguli oris	T
UBERON:0008596	mentalis muscle	T
UBERON:0008597	depressor anguli oris muscle	T
UBERON:0008598	risorius muscle	T
UBERON:0008603	helicis major	T
UBERON:0008604	helicis minor	T
UBERON:0008605	tragicus muscle	T
UBERON:0008606	antitragicus muscle	T
UBERON:0008607	transverse muscle of auricle	T
UBERON:0008608	oblique muscle of auricle	T
UBERON:0008609	transversus menti muscle	T
UBERON:0008611	scalene muscle	T
UBERON:0008612	muscle of pelvic diaphragm	T
UBERON:0008617	innermost intercostal muscle	T
UBERON:0008618	subcostal muscle	T
UBERON:0008622	scalenus anterior	T
UBERON:0008712	stylohyoid muscle	T
UBERON:0008713	pectoral girdle and thoracic body wall skeletal muscle	T
UBERON:0008715	muscle tissue of prostate	T
UBERON:0008716	hilum of kidney	T
UBERON:0008772	proximal epiphysis of tibia	T
UBERON:0008775	proximal epiphysis of fibula	T
UBERON:0008776	inner cell mass derived hypoblast	T
UBERON:0008777	hypaxial musculature	T
UBERON:0008778	epaxial musculature	T
UBERON:0008779	subclavius	T
UBERON:0008780	inner cell mass derived epiblast	T
UBERON:0008781	blastodisc derived epiblast	T
UBERON:0008783	dorsal venous arch	T
UBERON:0008784	lower limb segment	T
UBERON:0008785	upper limb segment	T
UBERON:0008786	third trochanter	T
UBERON:0008787	fourth trochanter	F
UBERON:0008788	posterior cranial fossa	T
UBERON:0008789	cranial fossa	T
UBERON:0008790	rugal fold	T
UBERON:0008791	rugal fold of stomach	T
UBERON:0008798	rugal fold of vagina	T
UBERON:0008799	transverse palatine fold	T
UBERON:0008800	parietal endoderm	T
UBERON:0008801	parotid gland primordium	T
UBERON:0008802	cheek pouch	T
UBERON:0008803	skin of cheek	T
UBERON:0008804	stylopharyngeus muscle	T
UBERON:0008805	gingival groove	T
UBERON:0008806	buccal funnel	F
UBERON:0008807	coagulating gland	T
UBERON:0008808	prostate gland dorsolateral lobe	T
UBERON:0008809	foramina of scarpa	T
UBERON:0008810	nasopalatine nerve	T
UBERON:0008811	intromittent organ	T
UBERON:0008812	hemipenis	F
UBERON:0008813	helicotrema	T
UBERON:0008814	pharyngeal arch system	T
UBERON:0008815	pharyngeal slit	F
UBERON:0008816	embryonic head	T
UBERON:0008817	thymus primordium endoderm	T
UBERON:0008818	superior mediastinum	T
UBERON:0008819	inferior mediastinum	T
